business_units,sub_unit,accounts,amount
C,000426,equipment_lease,-67
C,000426,income _allowances,61487
C,000426,insurance,-1197
C,000426,it_maintenance,-242
C,000426,maintenance,-1312
C,000426,materials,-944
C,000426,net_sales,597569
C,000426,others,-950
C,000426,others_incomes,447
C,000426,re_incomes,1363
C,000426,rent,-4462
C,000426,shrinkage,-6953
C,000426,third_party_service,-168
C,000426,transportation_cost,-4113
C,000426,utilities,-8745
C,000426,wage,-17901
C,000427,advertising,-832
C,000427,cogs,-555731
C,000427,credit_card_fee,-2490
C,000427,customer_loyalty,-1083
C,000427,equipment_lease,-67
C,000427,income _allowances,62066
C,000427,insurance,-1054
C,000427,it_maintenance,-228
C,000427,maintenance,-1312
C,000427,materials,-970
C,000427,net_sales,603195
C,000427,others,-950
C,000427,others_incomes,447
C,000427,re_incomes,1363
C,000427,rent,-8759
C,000427,shrinkage,-7018
C,000427,third_party_service,-168
C,000427,transportation_cost,-4151
C,000427,utilities,-8835
C,000427,wage,-17684
C,000428,advertising,-889
C,000428,cogs,-594277
C,000428,credit_card_fee,-2541
C,000428,customer_loyalty,-1158
C,000428,equipment_lease,-67
C,000428,income _allowances,66371
C,000428,insurance,-1335
C,000428,it_maintenance,-254
C,000428,maintenance,-1312
C,000428,materials,-1051
C,000428,net_sales,645033
C,000428,others,-950
C,000428,others_incomes,447
C,000428,re_incomes,1363
C,000428,rent,-3040
C,000428,shrinkage,-7505
C,000428,third_party_service,-168
C,000428,transportation_cost,-4439
C,000428,utilities,-8950
C,000428,wage,-18723
C,000429,advertising,-479
C,000429,cogs,-320085
C,000429,credit_card_fee,-1517
C,000429,customer_loyalty,-624
C,000429,equipment_lease,-67
C,000429,income _allowances,35748
C,000429,insurance,-962
C,000429,it_maintenance,-220
C,000429,maintenance,-1312
C,000429,materials,-719
C,000429,net_sales,347423
C,000429,others,-950
C,000429,others_incomes,447
C,000429,re_incomes,1363
C,000429,rent,-7676
C,000429,shrinkage,-4041
C,000429,third_party_service,-168
C,000429,transportation_cost,-2391
C,000429,utilities,-7933
C,000429,wage,-14375
C,000430,advertising,-460
C,000430,cogs,-307520
C,000430,credit_card_fee,-1453
C,000430,customer_loyalty,-599
C,000430,equipment_lease,-67
C,000430,income _allowances,34345
C,000430,insurance,-887
C,000430,it_maintenance,-212
C,000430,maintenance,-1312
C,000430,materials,-660
C,000430,net_sales,333785
C,000430,others,-950
C,000430,others_incomes,447
C,000430,re_incomes,1363
C,000430,rent,-7708
C,000430,shrinkage,-3883
C,000430,third_party_service,-168
C,000430,transportation_cost,-2297
C,000430,utilities,-7856
C,000430,wage,-14488
C,000431,advertising,-467
C,000431,cogs,-311910
C,000431,credit_card_fee,-1412
C,000431,customer_loyalty,-608
C,000431,equipment_lease,-67
C,000431,income _allowances,34835
C,000431,insurance,-782
C,000431,it_maintenance,-203
C,000431,maintenance,-1312
C,000431,materials,-659
C,000431,net_sales,338550
C,000431,others,-950
C,000431,others_incomes,447
C,000431,re_incomes,1363
C,000431,rent,-7809
C,000431,shrinkage,-3938
C,000431,third_party_service,-168
C,000431,transportation_cost,-2330
C,000431,utilities,-7711
C,000431,wage,-14564
C,000432,advertising,-483
C,000432,cogs,-322654
C,000432,credit_card_fee,-1497
C,000432,customer_loyalty,-629
C,000432,equipment_lease,-67
C,000432,income _allowances,36035
C,000432,insurance,-979
C,000432,it_maintenance,-218
C,000432,maintenance,-1312
C,000432,materials,-734
C,000432,net_sales,350212
C,000432,others,-950
C,000432,others_incomes,447
C,000432,re_incomes,1363
C,000432,rent,-7674
C,000432,shrinkage,-4074
C,000432,third_party_service,-168
C,000432,transportation_cost,-2410
C,000432,utilities,-7903
C,000432,wage,-14346
C,000433,advertising,-430
C,000433,cogs,-287795
C,000433,credit_card_fee,-1426
C,000433,customer_loyalty,-561
C,000433,equipment_lease,-67
C,000433,income _allowances,32142
C,000433,insurance,-821
C,000433,it_maintenance,-209
C,000433,maintenance,-1312
C,000433,materials,-683
C,000433,net_sales,312375
C,000433,others,-950
C,000433,others_incomes,447
C,000433,re_incomes,1363
C,000433,rent,0
C,000433,shrinkage,-3634
C,000433,third_party_service,-168
C,000433,transportation_cost,-2150
C,000433,utilities,-8166
C,000433,wage,-13375
C,000434,advertising,-397
C,000434,cogs,-265321
C,000434,credit_card_fee,-1292
C,000434,customer_loyalty,-517
C,000434,equipment_lease,-67
C,000434,income _allowances,29632
C,000434,insurance,-866
C,000434,it_maintenance,-207
C,000434,maintenance,-1312
C,000434,materials,-600
C,000434,net_sales,287982
C,000434,others,-950
C,000434,others_incomes,447
C,000434,re_incomes,1363
C,000434,rent,0
C,000434,shrinkage,-3350
C,000434,third_party_service,-168
C,000434,transportation_cost,-1982
C,000434,utilities,-8471
C,000434,wage,-13141
C,000435,advertising,-379
C,000435,cogs,-253455
C,000435,credit_card_fee,-1045
C,000435,customer_loyalty,-494
C,000435,equipment_lease,-67
C,000435,income _allowances,28307
C,000435,insurance,-709
C,000435,it_maintenance,-191
C,000435,maintenance,-1312
C,000435,materials,-612
C,000435,net_sales,275103
C,000435,others,-950
C,000435,others_incomes,447
C,000435,re_incomes,1363
C,000435,rent,0
C,000435,shrinkage,-3200
C,000435,third_party_service,-168
C,000435,transportation_cost,-1893
C,000435,utilities,-8805
C,000435,wage,-12927
C,000436,advertising,-448
C,000436,cogs,-299772
C,000436,credit_card_fee,-1531
C,000436,customer_loyalty,-584
C,000436,equipment_lease,-67
C,000436,income _allowances,33479
C,000436,insurance,-860
C,000436,it_maintenance,-213
C,000436,maintenance,-1312
C,000436,materials,-709
C,000436,net_sales,325375
C,000436,others,-950
C,000436,others_incomes,447
C,000436,re_incomes,1363
C,000436,rent,0
C,000436,shrinkage,-3785
C,000436,third_party_service,-168
C,000436,transportation_cost,-2239
C,000436,utilities,-8298
C,000436,wage,-13653
C,000437,advertising,-828
C,000437,cogs,-553363
C,000437,credit_card_fee,-3335
C,000437,customer_loyalty,-1078
C,000437,equipment_lease,-67
C,000437,income _allowances,61802
C,000437,insurance,-1132
C,000437,it_maintenance,-249
C,000437,maintenance,-1312
C,000437,materials,-985
C,000437,net_sales,600625
C,000437,others,-950
C,000437,others_incomes,447
C,000437,re_incomes,1363
C,000437,rent,-24702
C,000437,shrinkage,-6988
C,000437,third_party_service,-168
C,000437,transportation_cost,-4134
C,000437,utilities,-8409
C,000437,wage,-17990
C,000438,advertising,-743
C,000438,cogs,-496347
C,000438,credit_card_fee,-2949
C,000438,customer_loyalty,-967
C,000438,equipment_lease,-67
C,000438,income _allowances,55434
C,000438,insurance,-954
C,000438,it_maintenance,-226
C,000438,maintenance,-1312
C,000438,materials,-912
C,000438,net_sales,538740
C,000438,others,-950
C,000438,others_incomes,447
C,000438,re_incomes,1363
C,000438,rent,-24805
C,000438,shrinkage,-6268
C,000438,third_party_service,-168
C,000438,transportation_cost,-3708
C,000438,utilities,-8013
C,000438,wage,-17278
C,000439,advertising,-674
C,000439,cogs,-450562
C,000439,credit_card_fee,-2754
C,000439,customer_loyalty,-878
C,000439,equipment_lease,-67
C,000439,income _allowances,50320
C,000439,insurance,-842
C,000439,it_maintenance,-211
C,000439,maintenance,-1312
C,000439,materials,-890
C,000439,net_sales,489044
C,000439,others,-950
C,000439,others_incomes,447
C,000439,re_incomes,1363
C,000439,rent,-25128
C,000439,shrinkage,-5690
C,000439,third_party_service,-168
C,000439,transportation_cost,-3366
C,000439,utilities,-7684
C,000439,wage,-16234
C,000440,advertising,-840
C,000440,cogs,-561111
C,000440,credit_card_fee,-3338
C,000440,customer_loyalty,-1093
C,000440,equipment_lease,-67
C,000440,income _allowances,62667
C,000440,insurance,-1138
C,000440,it_maintenance,-247
C,000440,maintenance,-1312
C,000440,materials,-990
C,000440,net_sales,609034
C,000440,others,-950
C,000440,others_incomes,447
C,000440,re_incomes,1363
C,000440,rent,-24693
C,000440,shrinkage,-7086
C,000440,third_party_service,-168
C,000440,transportation_cost,-4192
C,000440,utilities,-8536
C,000440,wage,-18013
C,000441,advertising,-472
C,000441,cogs,-315237
C,000441,credit_card_fee,-1498
C,000441,customer_loyalty,-614
C,000441,equipment_lease,-67
C,000441,income _allowances,35207
C,000441,insurance,-862
C,000441,it_maintenance,-217
C,000441,maintenance,-1312
C,000441,materials,-773
C,000441,net_sales,342161
C,000441,others,-950
C,000441,others_incomes,447
C,000441,re_incomes,1363
C,000441,rent,0
C,000441,shrinkage,-3981
C,000441,third_party_service,-168
C,000441,transportation_cost,-2355
C,000441,utilities,-7728
C,000441,wage,-14878
C,000442,advertising,-462
C,000442,cogs,-309100
C,000442,credit_card_fee,-1433
C,000442,customer_loyalty,-602
C,000442,equipment_lease,-67
C,000442,income _allowances,34521
C,000442,insurance,-846
C,000442,it_maintenance,-212
C,000442,maintenance,-1312
C,000442,materials,-685
C,000442,net_sales,335500
C,000442,others,-950
C,000442,others_incomes,447
C,000442,re_incomes,1363
C,000442,rent,0
C,000442,shrinkage,-3903
C,000442,third_party_service,-168
C,000442,transportation_cost,-2309
C,000442,utilities,-7731
C,000442,wage,-14840
C,000443,advertising,-505
C,000443,cogs,-337450
C,000443,credit_card_fee,-1542
C,000443,customer_loyalty,-657
C,000443,equipment_lease,-67
C,000443,income _allowances,37687
C,000443,insurance,-740
C,000443,it_maintenance,-202
C,000443,maintenance,-1312
C,000443,materials,-691
C,000443,net_sales,366271
C,000443,others,-950
C,000443,others_incomes,447
C,000443,re_incomes,1363
C,000443,rent,0
C,000443,shrinkage,-4261
C,000443,third_party_service,-168
C,000443,transportation_cost,-2521
C,000443,utilities,-7647
C,000443,wage,-14720
C,000444,advertising,-461
C,000444,cogs,-308308
C,000444,credit_card_fee,-1435
C,000444,customer_loyalty,-601
C,000444,equipment_lease,-67
C,000444,income _allowances,34433
C,000444,insurance,-871
C,000444,it_maintenance,-214
C,000444,maintenance,-1312
C,000444,materials,-786
C,000444,net_sales,334640
C,000444,others,-950
C,000444,others_incomes,447
C,000444,re_incomes,1363
C,000444,rent,0
C,000444,shrinkage,-3893
C,000444,third_party_service,-168
C,000444,transportation_cost,-2303
C,000444,utilities,-7783
C,000444,wage,-14955
C,000485,advertising,-600
C,000485,cogs,-400734
C,000485,credit_card_fee,-1931
C,000485,customer_loyalty,-781
C,000485,equipment_lease,-67
C,000485,income _allowances,44755
C,000485,insurance,-1031
C,000485,it_maintenance,-229
C,000485,maintenance,-1312
C,000485,materials,-780
C,000485,net_sales,434960
C,000485,others,-950
C,000485,others_incomes,447
C,000485,re_incomes,1363
C,000485,rent,-16151
C,000485,shrinkage,-5061
C,000485,third_party_service,-168
C,000485,transportation_cost,-2993
C,000485,utilities,-7885
C,000485,wage,-15486
C,000486,advertising,-581
C,000486,cogs,-388465
C,000486,credit_card_fee,-1929
C,000486,customer_loyalty,-757
C,000486,equipment_lease,-67
C,000486,income _allowances,43385
C,000486,insurance,-1010
C,000486,it_maintenance,-219
C,000486,maintenance,-1312
C,000486,materials,-685
C,000486,net_sales,421644
C,000486,others,-950
C,000486,others_incomes,447
C,000486,re_incomes,1363
C,000486,rent,-16191
C,000486,shrinkage,-4905
C,000486,third_party_service,-168
C,000486,transportation_cost,-2902
C,000486,utilities,-8241
C,000486,wage,-15199
C,000487,advertising,-592
C,000487,cogs,-395928
C,000487,credit_card_fee,-1848
C,000487,customer_loyalty,-771
C,000487,equipment_lease,-67
C,000487,income _allowances,44219
C,000487,insurance,-876
C,000487,it_maintenance,-210
C,000487,maintenance,-1312
C,000487,materials,-736
C,000487,net_sales,429744
C,000487,others,-950
C,000487,others_incomes,447
C,000487,re_incomes,1363
C,000487,rent,-16423
C,000487,shrinkage,-4999
C,000487,third_party_service,-168
C,000487,transportation_cost,-2958
C,000487,utilities,-8038
C,000487,wage,-15218
C,000488,advertising,-607
C,000488,cogs,-405661
C,000488,credit_card_fee,-1958
C,000488,customer_loyalty,-790
C,000488,equipment_lease,-67
C,000488,income _allowances,45306
C,000488,insurance,-1049
C,000488,it_maintenance,-228
C,000488,maintenance,-1312
C,000488,materials,-818
C,000488,net_sales,440308
C,000488,others,-950
C,000488,others_incomes,447
C,000488,re_incomes,1363
C,000488,rent,-16159
C,000488,shrinkage,-5122
C,000488,third_party_service,-168
C,000488,transportation_cost,-3030
C,000488,utilities,-7893
C,000488,wage,-15408
C,000489,advertising,-1021
C,000489,cogs,-682017
C,000489,credit_card_fee,-3189
C,000489,customer_loyalty,-1329
C,000489,equipment_lease,-67
C,000489,income _allowances,76170
C,000489,insurance,-1225
C,000489,it_maintenance,-265
C,000489,maintenance,-1312
C,000489,materials,-1106
C,000489,net_sales,740267
C,000489,others,-950
C,000489,others_incomes,447
C,000489,re_incomes,1363
C,000489,rent,-14620
C,000489,shrinkage,-8613
C,000489,third_party_service,-168
C,000489,transportation_cost,-5095
C,000489,utilities,-10062
C,000489,wage,-20531
C,000490,advertising,-949
C,000490,cogs,-634189
C,000490,credit_card_fee,-2961
C,000490,customer_loyalty,-1236
C,000490,equipment_lease,-67
C,000490,income _allowances,70829
C,000490,insurance,-1140
C,000490,it_maintenance,-251
C,000490,maintenance,-1312
C,000490,materials,-1005
C,000490,net_sales,688355
C,000490,others,-950
C,000490,others_incomes,447
C,000490,re_incomes,1363
C,000490,rent,-14477
C,000490,shrinkage,-8009
C,000490,third_party_service,-168
C,000490,transportation_cost,-4738
C,000490,utilities,-9471
C,000490,wage,-19817
C,000491,advertising,-910
C,000491,cogs,-608210
C,000491,credit_card_fee,-2686
C,000491,customer_loyalty,-1185
C,000491,equipment_lease,-67
C,000491,income _allowances,67927
C,000491,insurance,-1059
C,000491,it_maintenance,-233
C,000491,maintenance,-1312
C,000491,materials,-1027
C,000491,net_sales,660157
C,000491,others,-950
C,000491,others_incomes,447
C,000491,re_incomes,1363
C,000491,rent,-14414
C,000491,shrinkage,-7681
C,000491,third_party_service,-168
C,000491,transportation_cost,-4543
C,000491,utilities,-9005
C,000491,wage,-19318
C,000492,advertising,-1046
C,000492,cogs,-698924
C,000492,credit_card_fee,-3207
C,000492,customer_loyalty,-1362
C,000492,equipment_lease,-67
C,000492,income _allowances,78059
C,000492,insurance,-1263
C,000492,it_maintenance,-264
C,000492,maintenance,-1312
C,000492,materials,-1158
C,000492,net_sales,758619
C,000492,others,-950
C,000492,others_incomes,447
C,000492,re_incomes,1363
C,000492,rent,-14587
C,000492,shrinkage,-8826
C,000492,third_party_service,-168
C,000492,transportation_cost,-5221
C,000492,utilities,-10203
C,000492,wage,-20920
C,000493,advertising,-655
C,000493,cogs,-437671
C,000493,credit_card_fee,-2265
C,000493,customer_loyalty,-853
C,000493,equipment_lease,-67
C,000493,income _allowances,48881
C,000493,insurance,-915
C,000493,it_maintenance,-229
C,000493,maintenance,-1312
C,000493,materials,-856
C,000493,net_sales,475052
C,000493,others,-950
C,000493,others_incomes,447
C,000493,re_incomes,1363
C,000493,rent,-13720
C,000493,shrinkage,-5527
C,000493,third_party_service,-168
C,000493,transportation_cost,-3269
C,000493,utilities,-7869
C,000493,wage,-15103
C,000494,advertising,-592
C,000494,cogs,-396009
C,000494,credit_card_fee,-2085
C,000494,customer_loyalty,-772
C,000494,equipment_lease,-67
C,000494,income _allowances,44228
C,000494,insurance,-910
C,000494,it_maintenance,-221
C,000494,maintenance,-1312
C,000494,materials,-682
C,000494,net_sales,429831
C,000494,others,-950
C,000494,others_incomes,447
C,000494,re_incomes,1363
C,000494,rent,-13321
C,000494,shrinkage,-5001
C,000494,third_party_service,-168
C,000494,transportation_cost,-2958
C,000494,utilities,-7773
C,000494,wage,-14707
C,000495,advertising,-517
C,000495,cogs,-345561
C,000495,credit_card_fee,-1670
C,000495,customer_loyalty,-673
C,000495,equipment_lease,-67
C,000495,income _allowances,38593
C,000495,insurance,-735
C,000495,it_maintenance,-200
C,000495,maintenance,-1312
C,000495,materials,-679
C,000495,net_sales,375075
C,000495,others,-950
C,000495,others_incomes,447
C,000495,re_incomes,1363
C,000495,rent,-13504
C,000495,shrinkage,-4363
C,000495,third_party_service,-168
C,000495,transportation_cost,-2581
C,000495,utilities,-7907
C,000495,wage,-13612
C,000496,advertising,-662
C,000496,cogs,-442727
C,000496,credit_card_fee,-2243
C,000496,customer_loyalty,-863
C,000496,equipment_lease,-67
C,000496,income _allowances,49445
C,000496,insurance,-946
C,000496,it_maintenance,-227
C,000496,maintenance,-1312
C,000496,materials,-898
C,000496,net_sales,480540
C,000496,others,-950
C,000496,others_incomes,447
C,000496,re_incomes,1363
C,000496,rent,-13725
C,000496,shrinkage,-5591
C,000496,third_party_service,-168
C,000496,transportation_cost,-3307
C,000496,utilities,-7903
C,000496,wage,-15686
C,000497,advertising,-377
C,000497,cogs,-251900
C,000497,credit_card_fee,-876
C,000497,customer_loyalty,-491
C,000497,equipment_lease,-67
C,000497,income _allowances,28133
C,000497,insurance,-640
C,000497,it_maintenance,-188
C,000497,maintenance,-1312
C,000497,materials,-686
C,000497,net_sales,273414
C,000497,others,-950
C,000497,others_incomes,447
C,000497,re_incomes,1363
C,000497,rent,-17485
C,000497,shrinkage,-3180
C,000497,third_party_service,-168
C,000497,transportation_cost,-1881
C,000497,utilities,-9761
C,000497,wage,-12564
C,000498,advertising,-367
C,000498,cogs,-245304
C,000498,credit_card_fee,-830
C,000498,customer_loyalty,-478
C,000498,equipment_lease,-67
C,000498,income _allowances,27396
C,000498,insurance,-612
C,000498,it_maintenance,-185
C,000498,maintenance,-1312
